Chromosome	Start	Ratio	MedianRatio	CopyNumber	BAF	estimatedBAF	Genotype	UncertaintyOfGT
6	66150001	-1	-1	2	-1	2	-	-1
6	66200001	-1	-1	2	-1	2	-	-1
6	66250001	-1	-1	2	-1	2	-	-1
6	66300001	-1	-1	2	-1	2	-	-1
6	66350001	-1	-1	2	-1	2	-	-1
6	66400001	-1	-1	2	-1	2	-	-1
6	66450001	-1	-1	2	-1	2	-	-1
6	66500001	-1	-1	2	-1	2	-	-1
6	66550001	-1	-1	2	-1	2	-	-1
6	66600001	-1	-1	2	-1	2	-	-1
6	66650001	-1	-1	2	-1	2	-	-1
6	66700001	-1	-1	2	-1	2	-	-1
6	66750001	-1	-1	2	-1	2	-	-1
6	66800001	-1	-1	2	-1	2	-	-1
6	66850001	-1	-1	2	-1	2	-	-1
6	66900001	-1	-1	2	-1	2	-	-1
6	66950001	-1	-1	2	-1	2	-	-1
6	67000001	-1	-1	2	-1	2	-	-1
6	67050001	-1	-1	2	-1	2	-	-1
6	67100001	-1	-1	2	-1	2	-	-1
6	67150001	-1	-1	2	-1	2	-	-1
6	67200001	-1	-1	2	-1	2	-	-1
6	67250001	-1	-1	2	-1	2	-	-1
6	67300001	-1	-1	2	-1	2	-	-1
6	67350001	-1	-1	2	-1	2	-	-1
6	67400001	-1	-1	2	-1	2	-	-1
6	67450001	-1	-1	2	-1	2	-	-1
6	67500001	-1	-1	2	-1	2	-	-1
6	67550001	-1	-1	2	-1	2	-	-1
6	67600001	-1	-1	2	-1	2	-	-1
6	67650001	-1	-1	2	-1	2	-	-1
6	67700001	-1	-1	2	-1	2	-	-1
6	67750001	-1	-1	2	-1	2	-	-1
6	67800001	-1	-1	2	-1	2	-	-1
6	67850001	-1	-1	2	-1	2	-	-1
6	67900001	-1	-1	2	-1	2	-	-1
6	67950001	-1	-1	2	-1	2	-	-1
6	68000001	-1	-1	2	-1	2	-	-1
6	68050001	-1	-1	2	-1	2	-	-1
6	68100001	-1	-1	2	-1	2	-	-1
6	68150001	-1	-1	2	-1	2	-	-1
6	68200001	-1	-1	2	-1	2	-	-1
6	68250001	-1	-1	2	-1	2	-	-1
6	68300001	-1	-1	2	-1	2	-	-1
6	68350001	-1	-1	2	-1	2	-	-1
6	68400001	-1	-1	2	-1	2	-	-1
6	68450001	-1	-1	2	-1	2	-	-1
6	68500001	-1	-1	2	-1	2	-	-1
6	68550001	-1	-1	2	-1	2	-	-1
6	68600001	-1	-1	2	-1	2	-	-1
6	68650001	-1	-1	2	-1	2	-	-1
6	68700001	-1	-1	2	-1	2	-	-1
6	68750001	-1	-1	2	-1	2	-	-1
6	68800001	-1	-1	2	-1	2	-	-1
6	68850001	-1	-1	2	-1	2	-	-1
6	68900001	-1	-1	2	-1	2	-	-1
6	68950001	-1	-1	2	-1	2	-	-1
6	69000001	-1	-1	2	-1	2	-	-1
6	69050001	-1	-1	2	-1	2	-	-1
6	69100001	-1	-1	2	-1	2	-	-1
6	69150001	-1	-1	2	-1	2	-	-1
6	69200001	-1	-1	2	-1	2	-	-1
6	69250001	-1	-1	2	-1	2	-	-1
6	69300001	-1	-1	2	-1	2	-	-1
6	69350001	-1	-1	2	-1	2	-	-1
6	69400001	-1	-1	2	-1	2	-	-1
6	69450001	-1	-1	2	-1	2	-	-1
6	69500001	-1	-1	2	-1	2	-	-1
6	69550001	-1	-1	2	-1	2	-	-1
6	69600001	-1	-1	2	-1	2	-	-1
6	69650001	-1	-1	2	-1	2	-	-1
6	69700001	-1	-1	2	-1	2	-	-1
6	69750001	-1	-1	2	-1	2	-	-1
6	69800001	-1	-1	2	-1	2	-	-1
6	69850001	-1	-1	2	-1	2	-	-1
6	69900001	-1	-1	2	-1	2	-	-1
6	69950001	-1	-1	2	-1	2	-	-1
6	70000001	-1	-1	2	-1	2	-	-1
6	70050001	-1	-1	2	-1	2	-	-1
6	70100001	-1	-1	2	-1	2	-	-1
6	70150001	-1	-1	2	-1	2	-	-1
6	70200001	-1	-1	2	-1	2	-	-1
6	70250001	-1	-1	2	-1	2	-	-1
6	70300001	-1	-1	2	-1	2	-	-1
6	70350001	-1	-1	2	-1	2	-	-1
6	70400001	-1	-1	2	-1	2	-	-1
6	70450001	-1	-1	2	-1	2	-	-1
6	70500001	-1	-1	2	-1	2	-	-1
6	70550001	-1	-1	2	-1	2	-	-1
6	70600001	-1	-1	2	-1	2	-	-1
6	70650001	-1	-1	2	-1	2	-	-1
6	70700001	-1	-1	2	-1	2	-	-1
6	70750001	-1	-1	2	-1	2	-	-1
6	70800001	-1	-1	2	-1	2	-	-1
6	70850001	-1	-1	2	-1	2	-	-1
6	70900001	-1	-1	2	-1	2	-	-1
6	70950001	-1	-1	2	-1	2	-	-1
6	71000001	-1	-1	2	-1	2	-	-1
6	71050001	-1	-1	2	-1	2	-	-1
6	71100001	-1	-1	2	-1	2	-	-1
6	71150001	-1	-1	2	-1	2	-	-1
6	71200001	-1	-1	2	-1	2	-	-1
6	71250001	-1	-1	2	-1	2	-	-1
6	71300001	-1	-1	2	-1	2	-	-1
6	71350001	-1	-1	2	-1	2	-	-1
6	71400001	-1	-1	2	-1	2	-	-1
6	71450001	-1	-1	2	-1	2	-	-1
6	71500001	-1	-1	2	-1	2	-	-1
6	71550001	-1	-1	2	-1	2	-	-1
6	71600001	-1	-1	2	-1	2	-	-1
6	71650001	-1	-1	2	-1	2	-	-1
6	71700001	-1	-1	2	-1	2	-	-1
6	71750001	-1	-1	2	-1	2	-	-1
6	71800001	-1	-1	2	-1	2	-	-1
6	71850001	-1	-1	2	-1	2	-	-1
6	71900001	-1	-1	2	-1	2	-	-1
6	71950001	-1	-1	2	-1	2	-	-1
6	72000001	-1	-1	2	-1	2	-	-1
6	72050001	-1	-1	2	-1	2	-	-1
6	72100001	-1	-1	2	-1	2	-	-1
6	72150001	-1	-1	2	-1	2	-	-1
6	72200001	-1	-1	2	-1	2	-	-1
6	72250001	-1	-1	2	-1	2	-	-1
6	72300001	-1	-1	2	-1	2	-	-1
6	72350001	-1	-1	2	-1	2	-	-1
6	72400001	-1	-1	2	-1	2	-	-1
6	72450001	-1	-1	2	-1	2	-	-1
6	72500001	-1	-1	2	-1	2	-	-1
6	72550001	-1	-1	2	-1	2	-	-1
6	72600001	-1	-1	2	-1	2	-	-1
6	72650001	-1	-1	2	-1	2	-	-1
6	72700001	-1	-1	2	-1	2	-	-1
6	72750001	-1	-1	2	-1	2	-	-1
6	72800001	-1	-1	2	-1	2	-	-1
6	72850001	-1	-1	2	-1	2	-	-1
6	72900001	-1	-1	2	-1	2	-	-1
6	72950001	-1	-1	2	-1	2	-	-1
6	73000001	-1	-1	2	-1	2	-	-1
6	73050001	-1	-1	2	-1	2	-	-1
6	73100001	-1	-1	2	-1	2	-	-1
6	73150001	-1	-1	2	-1	2	-	-1
6	73200001	-1	-1	2	-1	2	-	-1
6	73250001	-1	-1	2	-1	2	-	-1
6	73300001	-1	-1	2	-1	2	-	-1
6	73350001	-1	-1	2	-1	2	-	-1
6	73400001	-1	-1	2	-1	2	-	-1
6	73450001	-1	-1	2	-1	2	-	-1
6	73500001	-1	-1	2	-1	2	-	-1
6	73550001	-1	-1	2	-1	2	-	-1
6	73600001	-1	-1	2	-1	2	-	-1
6	73650001	-1	-1	2	-1	2	-	-1
6	73700001	-1	-1	2	-1	2	-	-1
6	73750001	-1	-1	2	-1	2	-	-1
6	73800001	-1	-1	2	-1	2	-	-1
6	73850001	-1	-1	2	-1	2	-	-1
6	73900001	-1	-1	2	-1	2	-	-1
6	73950001	-1	-1	2	-1	2	-	-1
6	74000001	-1	-1	2	-1	2	-	-1
6	74050001	-1	-1	2	-1	2	-	-1
6	74100001	-1	-1	2	-1	2	-	-1
6	74150001	-1	-1	2	-1	2	-	-1
6	74200001	-1	-1	2	-1	2	-	-1
6	74250001	-1	-1	2	-1	2	-	-1
6	74300001	-1	-1	2	-1	2	-	-1
6	74350001	-1	-1	2	-1	2	-	-1
6	74400001	-1	-1	2	-1	2	-	-1
6	74450001	-1	-1	2	-1	2	-	-1
6	74500001	-1	-1	2	-1	2	-	-1
6	74550001	-1	-1	2	-1	2	-	-1
6	74600001	-1	-1	2	-1	2	-	-1
6	74650001	-1	-1	2	-1	2	-	-1
6	74700001	-1	-1	2	-1	2	-	-1
6	74750001	-1	-1	2	-1	2	-	-1
6	74800001	-1	-1	2	-1	2	-	-1
6	74850001	-1	-1	2	-1	2	-	-1
6	74900001	-1	-1	2	-1	2	-	-1
6	74950001	-1	-1	2	-1	2	-	-1
6	75000001	-1	-1	2	-1	2	-	-1
6	75050001	-1	-1	2	-1	2	-	-1
6	75100001	-1	-1	2	-1	2	-	-1
6	75150001	-1	-1	2	-1	2	-	-1
6	75200001	-1	-1	2	-1	2	-	-1
6	75250001	-1	-1	2	-1	2	-	-1
6	75300001	-1	-1	2	-1	2	-	-1
6	75350001	-1	-1	2	-1	2	-	-1
6	75400001	-1	-1	2	-1	2	-	-1
6	75450001	-1	-1	2	-1	2	-	-1
6	75500001	-1	-1	2	-1	2	-	-1
6	75550001	-1	-1	2	-1	2	-	-1
6	75600001	-1	-1	2	-1	2	-	-1
6	75650001	-1	-1	2	-1	2	-	-1
6	75700001	-1	-1	2	-1	2	-	-1
6	75750001	-1	-1	2	-1	2	-	-1
6	75800001	-1	-1	2	-1	2	-	-1
6	75850001	-1	-1	2	-1	2	-	-1
6	75900001	-1	-1	2	-1	2	-	-1
6	75950001	-1	-1	2	-1	2	-	-1
6	76000001	-1	-1	2	-1	2	-	-1
6	76050001	-1	-1	2	-1	2	-	-1
6	76100001	-1	-1	2	-1	2	-	-1
6	76150001	-1	-1	2	-1	2	-	-1
6	76200001	-1	-1	2	-1	2	-	-1
6	76250001	-1	-1	2	-1	2	-	-1
6	76300001	-1	-1	2	-1	2	-	-1
6	76350001	-1	-1	2	-1	2	-	-1
6	76400001	-1	-1	2	-1	2	-	-1
6	76450001	-1	-1	2	-1	2	-	-1
6	76500001	-1	-1	2	-1	2	-	-1
6	76550001	-1	-1	2	-1	2	-	-1
6	76600001	-1	-1	2	-1	2	-	-1
6	76650001	-1	-1	2	-1	2	-	-1
6	76700001	-1	-1	2	-1	2	-	-1
6	76750001	-1	-1	2	-1	2	-	-1
6	76800001	-1	-1	2	-1	2	-	-1
6	76850001	-1	-1	2	-1	2	-	-1
6	76900001	-1	-1	2	-1	2	-	-1
6	76950001	-1	-1	2	-1	2	-	-1
6	77000001	-1	-1	2	-1	2	-	-1
6	77050001	-1	-1	2	-1	2	-	-1
6	77100001	-1	-1	2	-1	2	-	-1
6	77150001	-1	-1	2	-1	2	-	-1
6	77200001	-1	-1	2	-1	2	-	-1
6	77250001	-1	-1	2	-1	2	-	-1
6	77300001	-1	-1	2	-1	2	-	-1
6	77350001	-1	-1	2	-1	2	-	-1
6	77400001	-1	-1	2	-1	2	-	-1
6	77450001	-1	-1	2	-1	2	-	-1
6	77500001	-1	-1	2	-1	2	-	-1
6	77550001	-1	-1	2	-1	2	-	-1
6	77600001	-1	-1	2	-1	2	-	-1
6	77650001	-1	-1	2	-1	2	-	-1
6	77700001	-1	-1	2	-1	2	-	-1
6	77750001	-1	-1	2	-1	2	-	-1
6	77800001	-1	-1	2	-1	2	-	-1
6	77850001	-1	-1	2	-1	2	-	-1
6	77900001	-1	-1	2	-1	2	-	-1
6	77950001	-1	-1	2	-1	2	-	-1
6	78000001	-1	-1	2	-1	2	-	-1
6	78050001	-1	-1	2	-1	2	-	-1
6	78100001	-1	-1	2	-1	2	-	-1
6	78150001	-1	-1	2	-1	2	-	-1
6	78200001	-1	-1	2	-1	2	-	-1
6	78250001	-1	-1	2	-1	2	-	-1
6	78300001	-1	-1	2	-1	2	-	-1
6	78350001	-1	-1	2	-1	2	-	-1
6	78400001	-1	-1	2	-1	2	-	-1
6	78450001	-1	-1	2	-1	2	-	-1
6	78500001	-1	-1	2	-1	2	-	-1
6	78550001	-1	-1	2	-1	2	-	-1
6	78600001	-1	-1	2	-1	2	-	-1
6	78650001	-1	-1	2	-1	2	-	-1
6	78700001	-1	-1	2	-1	2	-	-1
6	78750001	-1	-1	2	-1	2	-	-1
6	78800001	-1	-1	2	-1	2	-	-1
6	78850001	-1	-1	2	-1	2	-	-1
6	78900001	-1	-1	2	-1	2	-	-1
6	78950001	-1	-1	2	-1	2	-	-1
6	79000001	-1	-1	2	-1	2	-	-1
6	79050001	-1	-1	2	-1	2	-	-1
6	79100001	-1	-1	2	-1	2	-	-1
6	79150001	-1	-1	2	-1	2	-	-1
6	79200001	-1	-1	2	-1	2	-	-1
6	79250001	-1	-1	2	-1	2	-	-1
6	79300001	-1	-1	2	-1	2	-	-1
6	79350001	-1	-1	2	-1	2	-	-1
6	79400001	-1	-1	2	-1	2	-	-1
6	79450001	-1	-1	2	-1	2	-	-1
6	79500001	-1	-1	2	-1	2	-	-1
6	79550001	-1	-1	2	-1	2	-	-1
6	79600001	-1	-1	2	-1	2	-	-1
6	79650001	-1	-1	2	-1	2	-	-1
6	79700001	-1	-1	2	-1	2	-	-1
6	79750001	-1	-1	2	-1	2	-	-1
6	79800001	-1	-1	2	-1	2	-	-1
6	79850001	-1	-1	2	-1	2	-	-1
6	79900001	-1	-1	2	-1	2	-	-1
6	79950001	-1	-1	2	-1	2	-	-1
6	80000001	-1	-1	2	-1	2	-	-1
6	80050001	-1	-1	2	-1	2	-	-1
6	80100001	-1	-1	2	-1	2	-	-1
6	80150001	-1	-1	2	-1	2	-	-1
6	80200001	-1	-1	2	-1	2	-	-1
6	80250001	-1	-1	2	-1	2	-	-1
6	80300001	-1	-1	2	-1	2	-	-1
6	80350001	-1	-1	2	-1	2	-	-1
6	80400001	-1	-1	2	-1	2	-	-1
6	80450001	-1	-1	2	-1	2	-	-1
6	80500001	-1	-1	2	-1	2	-	-1
6	80550001	-1	-1	2	-1	2	-	-1
6	80600001	-1	-1	2	-1	2	-	-1
6	80650001	-1	-1	2	-1	2	-	-1
6	80700001	-1	-1	2	-1	2	-	-1
6	80750001	-1	-1	2	-1	2	-	-1
6	80800001	-1	-1	2	-1	2	-	-1
6	80850001	-1	-1	2	-1	2	-	-1
6	80900001	-1	-1	2	-1	2	-	-1
6	80950001	-1	-1	2	-1	2	-	-1
6	81000001	-1	-1	2	-1	2	-	-1
6	81050001	-1	-1	2	-1	2	-	-1
6	81100001	-1	-1	2	-1	2	-	-1
6	81150001	-1	-1	2	-1	2	-	-1
6	81200001	-1	-1	2	-1	2	-	-1
6	81250001	-1	-1	2	-1	2	-	-1
6	81300001	-1	-1	2	-1	2	-	-1
6	81350001	-1	-1	2	-1	2	-	-1
6	81400001	-1	-1	2	-1	2	-	-1
6	81450001	-1	-1	2	-1	2	-	-1
6	81500001	-1	-1	2	-1	2	-	-1
6	81550001	-1	-1	2	-1	2	-	-1
6	81600001	-1	-1	2	-1	2	-	-1
6	81650001	-1	-1	2	-1	2	-	-1
6	81700001	-1	-1	2	-1	2	-	-1
6	81750001	-1	-1	2	-1	2	-	-1
6	81800001	-1	-1	2	-1	2	-	-1
6	81850001	-1	-1	2	-1	2	-	-1
6	81900001	-1	-1	2	-1	2	-	-1
6	81950001	-1	-1	2	-1	2	-	-1
6	82000001	-1	-1	2	-1	2	-	-1
6	82050001	-1	-1	2	-1	2	-	-1
6	82100001	-1	-1	2	-1	2	-	-1
6	82150001	-1	-1	2	-1	2	-	-1
6	82200001	-1	-1	2	-1	2	-	-1
6	82250001	-1	-1	2	-1	2	-	-1
6	82300001	-1	-1	2	-1	2	-	-1
6	82350001	-1	-1	2	-1	2	-	-1
6	82400001	-1	-1	2	-1	2	-	-1
6	82450001	-1	-1	2	-1	2	-	-1
6	82500001	-1	-1	2	-1	2	-	-1
6	82550001	-1	-1	2	-1	2	-	-1
6	82600001	-1	-1	2	-1	2	-	-1
6	82650001	-1	-1	2	-1	2	-	-1
6	82700001	-1	-1	2	-1	2	-	-1
6	82750001	-1	-1	2	-1	2	-	-1
6	82800001	-1	-1	2	-1	2	-	-1
6	82850001	-1	-1	2	-1	2	-	-1
6	82900001	-1	-1	2	-1	2	-	-1
6	82950001	-1	-1	2	-1	2	-	-1
6	83000001	-1	-1	2	-1	2	-	-1
6	83050001	-1	-1	2	-1	2	-	-1
6	83100001	-1	-1	2	-1	2	-	-1
6	83150001	-1	-1	2	-1	2	-	-1
6	83200001	-1	-1	2	-1	2	-	-1
6	83250001	-1	-1	2	-1	2	-	-1
6	83300001	-1	-1	2	-1	2	-	-1
6	83350001	-1	-1	2	-1	2	-	-1
6	83400001	-1	-1	2	-1	2	-	-1
6	83450001	-1	-1	2	-1	2	-	-1
6	83500001	-1	-1	2	-1	2	-	-1
6	83550001	-1	-1	2	-1	2	-	-1
6	83600001	-1	-1	2	-1	2	-	-1
6	83650001	-1	-1	2	-1	2	-	-1
6	83700001	-1	-1	2	-1	2	-	-1
6	83750001	-1	-1	2	-1	2	-	-1
6	83800001	-1	-1	2	-1	2	-	-1
6	83850001	-1	-1	2	-1	2	-	-1
6	83900001	-1	-1	2	-1	2	-	-1
6	83950001	-1	-1	2	-1	2	-	-1
6	84000001	-1	-1	2	-1	2	-	-1
6	84050001	-1	-1	2	-1	2	-	-1
6	84100001	-1	-1	2	-1	2	-	-1
6	84150001	-1	-1	2	-1	2	-	-1
6	84200001	-1	-1	2	-1	2	-	-1
6	84250001	-1	-1	2	-1	2	-	-1
6	84300001	-1	-1	2	-1	2	-	-1
6	84350001	-1	-1	2	-1	2	-	-1
6	84400001	-1	-1	2	-1	2	-	-1
6	84450001	-1	-1	2	-1	2	-	-1
6	84500001	-1	-1	2	-1	2	-	-1
6	84550001	-1	-1	2	-1	2	-	-1
6	84600001	-1	-1	2	-1	2	-	-1
6	84650001	-1	-1	2	-1	2	-	-1
6	84700001	-1	-1	2	-1	2	-	-1
6	84750001	-1	-1	2	-1	2	-	-1
6	84800001	-1	-1	2	-1	2	-	-1
6	84850001	-1	-1	2	-1	2	-	-1
6	84900001	-1	-1	2	-1	2	-	-1
6	84950001	-1	-1	2	-1	2	-	-1
6	85000001	-1	-1	2	-1	2	-	-1
6	85050001	-1	-1	2	-1	2	-	-1
6	85100001	-1	-1	2	-1	2	-	-1
6	85150001	-1	-1	2	-1	2	-	-1
6	85200001	-1	-1	2	-1	2	-	-1
6	85250001	-1	-1	2	-1	2	-	-1
6	85300001	-1	-1	2	-1	2	-	-1
6	85350001	-1	-1	2	-1	2	-	-1
6	85400001	-1	-1	2	-1	2	-	-1
6	85450001	-1	-1	2	-1	2	-	-1
6	85500001	-1	-1	2	-1	2	-	-1
6	85550001	-1	-1	2	-1	2	-	-1
6	85600001	-1	-1	2	-1	2	-	-1
6	85650001	-1	-1	2	-1	2	-	-1
6	85700001	-1	-1	2	-1	2	-	-1
6	85750001	-1	-1	2	-1	2	-	-1
6	85800001	-1	-1	2	-1	2	-	-1
6	85850001	-1	-1	2	-1	2	-	-1
6	85900001	-1	-1	2	-1	2	-	-1
6	85950001	-1	-1	2	-1	2	-	-1
6	86000001	-1	-1	2	-1	2	-	-1
6	86050001	-1	-1	2	-1	2	-	-1
6	86100001	-1	-1	2	-1	2	-	-1
6	86150001	-1	-1	2	-1	2	-	-1
6	86200001	-1	-1	2	-1	2	-	-1
6	86250001	-1	-1	2	-1	2	-	-1
6	86300001	-1	-1	2	-1	2	-	-1
6	86350001	-1	-1	2	-1	2	-	-1
6	86400001	-1	-1	2	-1	2	-	-1
6	86450001	-1	-1	2	-1	2	-	-1
6	86500001	-1	-1	2	-1	2	-	-1
6	86550001	-1	-1	2	-1	2	-	-1
6	86600001	-1	-1	2	-1	2	-	-1
6	86650001	-1	-1	2	-1	2	-	-1
6	86700001	-1	-1	2	-1	2	-	-1
6	86750001	-1	-1	2	-1	2	-	-1
6	86800001	-1	-1	2	-1	2	-	-1
6	86850001	-1	-1	2	-1	2	-	-1
6	86900001	-1	-1	2	-1	2	-	-1
6	86950001	-1	-1	2	-1	2	-	-1
6	87000001	-1	-1	2	-1	2	-	-1
6	87050001	-1	-1	2	-1	2	-	-1
6	87100001	-1	-1	2	-1	2	-	-1
6	87150001	-1	-1	2	-1	2	-	-1
6	87200001	-1	-1	2	-1	2	-	-1
6	87250001	-1	-1	2	-1	2	-	-1
6	87300001	-1	-1	2	-1	2	-	-1
6	87350001	-1	-1	2	-1	2	-	-1
6	87400001	-1	-1	2	-1	2	-	-1
6	87450001	-1	-1	2	-1	2	-	-1
6	87500001	-1	-1	2	-1	2	-	-1
6	87550001	-1	-1	2	-1	2	-	-1
6	87600001	-1	-1	2	-1	2	-	-1
6	87650001	-1	-1	2	-1	2	-	-1
6	87700001	-1	-1	2	-1	2	-	-1
6	87750001	-1	-1	2	-1	2	-	-1
6	87800001	-1	-1	2	-1	2	-	-1
6	87850001	-1	-1	2	-1	2	-	-1
6	87900001	-1	-1	2	-1	2	-	-1
6	87950001	-1	-1	2	-1	2	-	-1
6	88000001	-1	-1	2	-1	2	-	-1
6	88050001	-1	-1	2	-1	2	-	-1
6	88100001	-1	-1	2	-1	2	-	-1
6	88150001	-1	-1	2	-1	2	-	-1
6	88200001	-1	-1	2	-1	2	-	-1
6	88250001	-1	-1	2	-1	2	-	-1
6	88300001	-1	-1	2	-1	2	-	-1
6	88350001	-1	-1	2	-1	2	-	-1
6	88400001	-1	-1	2	-1	2	-	-1
6	88450001	-1	-1	2	-1	2	-	-1
6	88500001	-1	-1	2	-1	2	-	-1
6	88550001	-1	-1	2	-1	2	-	-1
6	88600001	-1	-1	2	-1	2	-	-1
6	88650001	-1	-1	2	-1	2	-	-1
6	88700001	-1	-1	2	-1	2	-	-1
6	88750001	-1	-1	2	-1	2	-	-1
6	88800001	-1	-1	2	-1	2	-	-1
6	88850001	-1	-1	2	-1	2	-	-1
6	88900001	-1	-1	2	-1	2	-	-1
6	88950001	-1	-1	2	-1	2	-	-1
6	89000001	-1	-1	2	-1	2	-	-1
6	89050001	-1	-1	2	-1	2	-	-1
6	89100001	-1	-1	2	-1	2	-	-1
6	89150001	-1	-1	2	-1	2	-	-1
6	89200001	-1	-1	2	-1	2	-	-1
6	89250001	-1	-1	2	-1	2	-	-1
6	89300001	-1	-1	2	-1	2	-	-1
6	89350001	-1	-1	2	-1	2	-	-1
6	89400001	-1	-1	2	-1	2	-	-1
6	89450001	-1	-1	2	-1	2	-	-1
6	89500001	-1	-1	2	-1	2	-	-1
6	89550001	-1	-1	2	-1	2	-	-1
6	89600001	-1	-1	2	-1	2	-	-1
6	89650001	-1	-1	2	-1	2	-	-1
6	89700001	-1	-1	2	-1	2	-	-1
6	89750001	-1	-1	2	-1	2	-	-1
6	89800001	-1	-1	2	-1	2	-	-1
6	89850001	-1	-1	2	-1	2	-	-1
6	89900001	-1	-1	2	-1	2	-	-1
6	89950001	-1	-1	2	-1	2	-	-1
6	90000001	-1	-1	2	-1	2	-	-1
6	90050001	-1	-1	2	-1	2	-	-1
6	90100001	-1	-1	2	-1	2	-	-1
6	90150001	-1	-1	2	-1	2	-	-1
6	90200001	-1	-1	2	-1	2	-	-1
6	90250001	-1	-1	2	-1	2	-	-1
6	90300001	-1	-1	2	-1	2	-	-1
6	90350001	-1	-1	2	-1	2	-	-1
6	90400001	-1	-1	2	-1	2	-	-1
6	90450001	-1	-1	2	-1	2	-	-1
6	90500001	-1	-1	2	-1	2	-	-1
6	90550001	-1	-1	2	-1	2	-	-1
6	90600001	-1	-1	2	-1	2	-	-1
6	90650001	-1	-1	2	-1	2	-	-1
6	90700001	-1	-1	2	-1	2	-	-1
6	90750001	-1	-1	2	-1	2	-	-1
6	90800001	-1	-1	2	-1	2	-	-1
6	90850001	-1	-1	2	-1	2	-	-1
6	90900001	-1	-1	2	-1	2	-	-1
6	90950001	-1	-1	2	-1	2	-	-1
6	91000001	-1	-1	2	-1	2	-	-1
6	91050001	-1	-1	2	-1	2	-	-1
6	91100001	-1	-1	2	-1	2	-	-1
6	91150001	-1	-1	2	-1	2	-	-1
6	91200001	-1	-1	2	-1	2	-	-1
6	91250001	-1	-1	2	-1	2	-	-1
6	91300001	-1	-1	2	-1	2	-	-1
6	91350001	-1	-1	2	-1	2	-	-1
6	91400001	-1	-1	2	-1	2	-	-1
6	91450001	-1	-1	2	-1	2	-	-1
6	91500001	-1	-1	2	-1	2	-	-1
6	91550001	-1	-1	2	-1	2	-	-1
6	91600001	-1	-1	2	-1	2	-	-1
6	91650001	-1	-1	2	-1	2	-	-1
6	91700001	-1	-1	2	-1	2	-	-1
6	91750001	-1	-1	2	-1	2	-	-1
6	91800001	-1	-1	2	-1	2	-	-1
6	91850001	-1	-1	2	-1	2	-	-1
6	91900001	-1	-1	2	-1	2	-	-1
6	91950001	-1	-1	2	-1	2	-	-1
6	92000001	-1	-1	2	-1	2	-	-1
6	92050001	-1	-1	2	-1	2	-	-1
6	92100001	-1	-1	2	-1	2	-	-1
6	92150001	-1	-1	2	-1	2	-	-1
6	92200001	-1	-1	2	-1	2	-	-1
6	92250001	-1	-1	2	-1	2	-	-1
6	92300001	-1	-1	2	-1	2	-	-1
6	92350001	-1	-1	2	-1	2	-	-1
6	92400001	-1	-1	2	-1	2	-	-1
6	92450001	-1	-1	2	-1	2	-	-1
6	92500001	-1	-1	2	-1	2	-	-1
6	92550001	-1	-1	2	-1	2	-	-1
6	92600001	-1	-1	2	-1	2	-	-1
6	92650001	-1	-1	2	-1	2	-	-1
6	92700001	-1	-1	2	-1	2	-	-1
6	92750001	-1	-1	2	-1	2	-	-1
6	92800001	-1	-1	2	-1	2	-	-1
6	92850001	-1	-1	2	-1	2	-	-1
6	92900001	-1	-1	2	-1	2	-	-1
6	92950001	-1	-1	2	-1	2	-	-1
6	93000001	-1	-1	2	-1	2	-	-1
6	93050001	-1	-1	2	-1	2	-	-1
6	93100001	-1	-1	2	-1	2	-	-1
6	93150001	-1	-1	2	-1	2	-	-1
6	93200001	-1	-1	2	-1	2	-	-1
6	93250001	-1	-1	2	-1	2	-	-1
6	93300001	-1	-1	2	-1	2	-	-1
6	93350001	-1	-1	2	-1	2	-	-1
6	93400001	-1	-1	2	-1	2	-	-1
6	93450001	-1	-1	2	-1	2	-	-1
6	93500001	-1	-1	2	-1	2	-	-1
6	93550001	-1	-1	2	-1	2	-	-1
6	93600001	-1	-1	2	-1	2	-	-1
6	93650001	-1	-1	2	-1	2	-	-1
6	93700001	-1	-1	2	-1	2	-	-1
6	93750001	-1	-1	2	-1	2	-	-1
6	93800001	-1	-1	2	-1	2	-	-1
6	93850001	-1	-1	2	-1	2	-	-1
6	93900001	-1	-1	2	-1	2	-	-1
6	93950001	-1	-1	2	-1	2	-	-1
6	94000001	-1	-1	2	-1	2	-	-1
6	94050001	-1	-1	2	-1	2	-	-1
6	94100001	-1	-1	2	-1	2	-	-1
6	94150001	-1	-1	2	-1	2	-	-1
6	94200001	-1	-1	2	-1	2	-	-1
6	94250001	-1	-1	2	-1	2	-	-1
6	94300001	-1	-1	2	-1	2	-	-1
6	94350001	-1	-1	2	-1	2	-	-1
6	94400001	-1	-1	2	-1	2	-	-1
6	94450001	-1	-1	2	-1	2	-	-1
6	94500001	-1	-1	2	-1	2	-	-1
6	94550001	-1	-1	2	-1	2	-	-1
6	94600001	-1	-1	2	-1	2	-	-1
6	94650001	-1	-1	2	-1	2	-	-1
6	94700001	-1	-1	2	-1	2	-	-1
6	94750001	-1	-1	2	-1	2	-	-1
6	94800001	-1	-1	2	-1	2	-	-1
6	94850001	-1	-1	2	-1	2	-	-1
6	94900001	-1	-1	2	-1	2	-	-1
6	94950001	-1	-1	2	-1	2	-	-1
6	95000001	-1	-1	2	-1	2	-	-1
6	95050001	-1	-1	2	-1	2	-	-1
6	95100001	-1	-1	2	-1	2	-	-1
6	95150001	-1	-1	2	-1	2	-	-1
